id,business_name,email,phone,website,address,city,state,google_rating,google_review_count,trust_score,tier,verticals
265,Charles Martin Roofing & Construction,info@cdmartinroofing.com,(817) 554-2261,http://charlesmartinroofing.com/,"3900 Deepwood St, Colleyville, TX 76034, United States",Colleyville,TX,4.9,45,0,unranked,Patio Covers
712,Childres Custom Canvas Products,,(972) 298-4943,,"711 E Hwy 67, Duncanville, TX 75137, United States",Duncanville,TX,3.6,16,0,unranked,Pool; Patio Covers; Motorized Shades
1011,Choice Roofing LLC,jim@choiceroof.com,(972) 977-8144,http://choiceroof.com/,"505 Pebblecreek Dr, Garland, TX 75040, United States",Garland,TX,5,23,0,unranked,Patio Covers
708,Christian Restorations,,(214) 837-1174,,"Lisa Ln, Cedar Hill, TX 75104, United States",Cedar Hill,TX,3.7,6,0,unranked,Pool
171,Circle D Construction,,(817) 410-8000,https://www.getcircled.com/?utm_source=organic&utm_medium=listings,"428 Hemphill St, Fort Worth, TX 76104, United States",Fort Worth,TX,4.7,53,0,unranked,Patio Covers
614,Citadel Screens LLC,,(903) 751-5919,http://www.citadelscreensllc.com/,"3001 S Hardin Blvd, McKinney, TX 75070, United States",McKinney,TX,5,8,0,unranked,Pool
39,Claffey Pools,info@claffeypools.com,(817) 488-5795,https://www.claffeypools.com/?utm_source=google&utm_medium=organic&utm_campaign=GBP,"1625 Brumlow Ave, Southlake, TX 76092, United States",Southlake,TX,4.9,704,0,unranked,Pool
115,Claffey Pools Retail,,(817) 488-5795,https://www.claffeypools.com/retail-store/?utm_source=google&utm_medium=organic&utm_campaign=GBP-Retail,"100 W Southlake Blvd #430, Southlake, TX 76092, United States",Southlake,TX,4.5,35,0,unranked,Pool
213,Clark Outdoor Designs,,(469) 430-2449,http://www.clarkoutdoordesigns.com/,"9355 John W. Elliott Dr #25605, Frisco, TX 75033, United States",Frisco,TX,4.7,12,0,unranked,Patio Covers
1434,Classic Home Dallas,,(972) 841-4044,http://www.classichomedallas.com/,"5333 State Hwy 121 Suite 101, The Colony, TX 75056, United States",The Colony,TX,3.9,31,0,unranked,Motorized Shades
378,Classic Same Day Blinds,,(817) 540-9300,http://www.classicsameday.com/home.html,"2801 Brasher Ln, Bedford, TX 76021, United States",Dallas,TX,4.8,147,0,unranked,Motorized Shades
59,Classic Tile & Plaster Inc,,(817) 481-4527,http://www.classictileplaster.com/,"340 W Northwest Hwy, Grapevine, TX 76051, United States",Grapevine,TX,4.3,81,0,unranked,Pool
364,Classic Window Fashions,,(817) 714-2511,https://classicwindows.net/,"5050 Postwood Dr, Fort Worth, TX 76244, United States",Fort Worth,TX,4.6,25,0,unranked,Motorized Shades
1387,Classical Window Fashions,,(469) 714-0047,,"1912 Univ Business Dr suite 413, McKinney, TX 75071, United States",McKinney,TX,4.8,47,0,unranked,Motorized Shades
534,Clear Choice Pool Care,,(469) 451-0222,https://clearchoicepoolcaretx.com/locations/flowermoundpoolservice/,"2624 Long Prairie Rd suite 200-110, Flower Mound, TX 75022, United States",Flower Mound,TX,4.7,113,0,unranked,Pool
447,"Clear Pools, Inc",,(817) 980-7946,http://www.clearpools.net/,"Box 173787, 4108 SW Green Oaks Blvd, Arlington, TX 76003, United States",Arlington,TX,5,1,0,unranked,Pool
601,Clearly Perfect Pools Inc,,(972) 617-7665,http://www.clearlyperfectpools.com/,"Red Oak, TX 75154, United States",Red Oak,TX,3.8,4,0,unranked,Pool
782,"Clearly Superior Pools, Inc",,(214) 405-5699,http://www.clearlysuperiorpools.com/,"5840 Plainview Rd, Midlothian, TX 76065, United States",Midlothian,TX,4.1,17,0,unranked,Pool
574,Cleburne Fence,quote@cleburnefence.net,(817) 645-3348,http://www.cleburnefence.net/,"100 Progress St, Glen Rose, TX 76043, United States",Cleburne,TX,4.9,49,0,unranked,Pool
190,Coaches Outdoor Services,coachesoutdoorservices@gmail.com,(817) 402-4411,https://www.coachesoutdoorservices.com/,"4545 Keller Haslet Rd Suite 305, Keller, TX 76244, United States",Keller,TX,4.9,68,0,unranked,Patio Covers
118,Colleyville Pool Service,,(817) 776-5470,https://www.poolservicecolleyville.com/pool-service/colleyville-contact/,"16 Village Ln, Colleyville, TX 76034, United States",Colleyville,TX,4.8,59,0,unranked,Pool
1211,Collin Bryan Construction,,(214) 927-5263,https://www.collinbryan.com/,"4552 Sunbelt Dr, Addison, TX 75001, United States",Addison,TX,4.5,101,0,unranked,Patio Covers
1306,Colonial Roofing & Construction LLC,,(817) 447-4744,http://colonialroofingtx.com/,"124 S Main St #225, Burleson, TX 76028, United States",Burleson,TX,4.9,43,0,unranked,Patio Covers
809,Community General Contractors,,(469) 430-2904,,"201 N Ballard Ave suite 204, Wylie, TX 75098, United States",Wylie,TX,4.8,26,0,unranked,Patio Covers; Motorized Shades
793,Compass Outdoor Design,hello@compassoutdoordesign.com,(214) 224-0461,https://www.compassoutdoordesign.com/,"401 W Las Colinas Blvd., Irving, TX 75039, United States",Irving,TX,4.7,12,0,unranked,Patio Covers
1197,Competitive Roofing & Construction,,(817) 454-2113,https://www.competitiveroofingdfw.com/,"309 Clear Haven, Coppell, TX 75019, United States",Coppell,TX,5,24,0,unranked,Patio Covers
1238,Complete Construction And Roofing,,(682) 229-9544,,"1315 Colony Ct Ste D, Haltom City, TX 76117, United States",Haltom City,TX,4.6,11,0,unranked,Patio Covers
228,Complete Exteriors LLC,,(817) 470-1834,,"2103 E Mitchell St, Arlington, TX 76010, United States",Arlington,TX,5,2,0,unranked,Patio Covers
581,Complete Outdoor Living Pools & Spas,completeoutdoorliving@gmail.com,(972) 693-7549,http://colpools.com/?utm_source=gmb&utm_medium=referral,"201 W Belt Line Rd suite d, Cedar Hill, TX 75104, United States",Midlothian,TX,4.9,28,0,unranked,Pool
329,Concord Roofing & Construction,,(214) 299-6110,https://concordroofingtx.com/,"801 K Ave #14, Plano, TX 75074, United States",Plano,TX,4.9,93,0,unranked,Patio Covers
258,Conrad Roofing & Construction Co. LLC,,(817) 371-5085,http://www.conradroofs.com/,"725 Commerce St #120B, Southlake, TX 76092, United States",Southlake,TX,5,64,0,unranked,Patio Covers
134,Conservation Construction of Dallas,,(817) 416-8005,https://conservationconstructionofdallas.com/,"1201 E Avenue J, Grand Prairie, TX 75050, United States",Arlington,TX,4.4,215,0,unranked,Pool
1467,Cool Casa Windows and Siding Corp,coolcasatx@gmail.com,(469) 769-1237,http://www.coolcasawindowssiding.com/,"3021 Ridge Rd, Rockwall, TX 75032, United States",Rockwall,TX,4.8,58,0,unranked,Motorized Shades
835,"Coppell Pools, Patios and Outdoor Kitchens",swim@coppellpools.com,(214) 506-3483,http://www.coppellpools.com/,"Coppell, TX 75019, United States",Coppell,TX,4.5,2,0,unranked,Patio Covers
187,Corinthpatiocovers.com,sales@corinthpatiocovers.com,(972) 318-9663,https://corinthpatiocovers.com/,"125 Old Alton Dr Suite 3, Denton, TX 76210, United States",Southlake,TX,5,9,0,unranked,Patio Covers
724,Corona Custom Steel& Pools Inc.,,(817) 729-9260,,"518 E Grand Prairie Rd, Grand Prairie, TX 75051, United States",Grand Prairie,TX,5,4,0,unranked,Pool
758,Courtyard by Marriott Dallas-Fort Worth/Bedford,,(817) 952-1002,https://www.marriott.com/en-us/hotels/dalbd-courtyard-dallas-fort-worth-bedford/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"2201 Airport Fwy, Bedford, TX 76021, United States",Bedford,TX,3.8,747,0,unranked,Pool
176,Cover Your Pergola,,(972) 354-3191,http://www.coveryourpergola.com/,"2356 Merrell Rd, Dallas, TX 75229, United States",Dallas,TX,4.7,109,0,unranked,Patio Covers; Motorized Shades
269,"Cowboys Roofing & Restoration, LLC",info@cowboysroofing.net,(817) 382-3767,https://cowboysroofingllc.net/contact-us/?utm_campaign=gmb,"Brown Trail, Bedford, TX 76022, United States",Colleyville,TX,5,6,0,unranked,Patio Covers
356,Cowtown Shutters LLC,cowtownshutters@gmail.com,(682) 715-8426,http://cowtownshutters.com/,"7355 W Vickery Blvd unit 1B, Benbrook, TX 76116, United States",Fort Worth,TX,4.8,26,0,unranked,Motorized Shades
52,Cox Pool Company,coxpoolcompany@gmail.com,(817) 798-0677,http://coxpoolcompany.com/,"301 Skyway Dr, Euless, TX 76040, United States",Colleyville,TX,4.9,32,0,unranked,Pool
1054,Coxco Construction Group,marcus@coxconstructiongroup.com,(972) 750-0551,https://www.coxconstructiongroup.com/,"101 S Fannin St #104, Rockwall, TX 75087, United States",Rockwall,TX,4.9,16,0,unranked,Patio Covers
995,Coxco General Contractors & Roofing,,(972) 437-5697,https://coxcoroofing.com/,"301 S Sherman St Ste. 214, Richardson, TX 75081, United States",Richardson,TX,5,5,0,unranked,Patio Covers
1278,"Craven Roofing & Construction, Inc.",info@cravenroofing.com,(888) 611-5522,https://www.cravenroofing.com/,"3120 Bairds Ln, Burleson, TX 76028, United States",Crowley,TX,4.9,91,0,unranked,Patio Covers
244,Creation Roofing and Foundation,creationroofingandfoundation@gmail.com,(214) 893-0843,https://www.creationroofingandfoundation.com/,"750 North St. Paul Street #201, Dallas, TX 75201, United States",Dallas,TX,5,34,0,unranked,Patio Covers
750,Creative Boundaries,,(972) 869-3333,http://www.creativeboundaries.com/,"436 Southwestern Blvd, Coppell, TX 75019, United States",Coppell,TX,4,9,0,unranked,Pool; Patio Covers; Motorized Shades
852,Creative Covers,,(817) 718-2303,,"3117 S Main St, Fort Worth, TX 76110, United States",Benbrook,TX,,0,0,unranked,Patio Covers
196,Creative Nightscapes,,(817) 678-0866,https://creativenightscapes.com/?utm_campaign=gmb,"5755 Carlisle Ct #300, North Richland Hills, TX 76180, United States",North Richland Hills,TX,5,199,0,unranked,Patio Covers; Motorized Shades
442,Creative Pools,gregballardpools@att.net,(214) 373-7665,https://dallascreativepools.com/,"7525 Holly Hill Dr, Dallas, TX 75231, United States",Dallas,TX,4.7,12,0,unranked,Pool
705,Creekside Mirror & Glass,creeksidemirror@gmail.com,(972) 268-9183,https://www.creeksidemirrorandglass.com/,"3811 US-287, Waxahachie, TX 75165, United States",Waxahachie,TX,5,12,0,unranked,Pool
1285,Crowley Roofers,,(817) 440-3570,,"2005 Palomino Blvd, Crowley, TX 76036, United States",Crowley,TX,5,2,0,unranked,Patio Covers
469,Crown Pools,,(972) 396-4970,http://www.crownpools.com/,"705 E Main St, Allen, TX 75002, United States",Allen,TX,4.3,73,0,unranked,Pool
728,Crown Pools,,(214) 328-9137,https://www.crownpools.com/,"11204 Garland Rd, Dallas, TX 75218, United States",Garland,TX,4.5,101,0,unranked,Pool
594,Crown Pools of DeSoto - Pools & Supplies,,(972) 230-2565,https://crownpools.com/desoto/,"111 N Hampton Rd, DeSoto, TX 75115, United States",Cedar Hill,TX,4.6,132,0,unranked,Pool
580,Crystal Clear Custom Pools,service@cccpools.com,(214) 893-3922,http://www.cccpools.com/,"5440 Orange Tree Ln, Midlothian, TX 76065, United States",Midlothian,TX,4.8,146,0,unranked,Pool
567,"Crystal Edge Pools, LLC",,(817) 380-8136,https://crystaledgepools.net/,"4315 State Hwy 144, Granbury, TX 76048, United States",Burleson,TX,5,20,0,unranked,Pool
1166,Crystal Roofing & Construction,contact@crystalroofingusa.com,(214) 471-3273,http://crystalroofingusa.com/,"2709 Dover Drive, Lewisville, TX 75056, United States",The Colony,TX,4.8,72,0,unranked,Patio Covers
497,Cullen Pools,info@cullenpools.com,(972) 771-8863,http://www.cullenpools.com/,"1604 S Lakeshore Dr, Rockwall, TX 75087, United States",Rockwall,TX,3.2,12,0,unranked,Pool
872,Custom Coats Remodeling,castorenatony@yahoo.com,(469) 386-5869,https://customcoatsremodeling.com/,"1235 Jungle Dr, Duncanville, TX 75116, United States",Duncanville,TX,5,5,0,unranked,Patio Covers
41,Custom Concept Pools,info@customconceptpools.com,(817) 714-0320,http://customconceptpools.com/,"2704 Riverbrook Way, Southlake, TX 76092, United States",Southlake,TX,5,1,0,unranked,Pool
506,Custom Design Pools,,(972) 880-1209,http://www.customdesignpools4u.com/,"3707 Meadow Wood Ct, Sachse, TX 75048, United States",Sachse,TX,4,4,0,unranked,Pool
1391,"Custom Drapery Designs, LLC",bbaxter@customdraperydesigns.net,(972) 881-5222,https://www.customdraperydesigns.net/,"1475 Richardson Dr Suite 265, Richardson, TX 75080, United States",Allen,TX,5,49,0,unranked,Motorized Shades
428,Custom Drapes and Upholstery,,(817) 282-0082,https://www.customdrapesandupholstery.com/,"133 W Pipeline Rd, Hurst, TX 76053, United States",Colleyville,TX,5,3,0,unranked,Motorized Shades
470,Custom Enclosures & Creative Covers,,(713) 574-8630,http://patiohouston.org/,"5407 Starfield Dr, Houston, TX 77084, United States",Allen,TX,5,1,0,unranked,Pool
520,Custom Exteriors,,(940) 482-3426,https://customexteriorstx.com/,"810 E McCart St, Krum, TX 76249, United States",Denton,TX,4.4,20,0,unranked,Pool; Patio Covers; Motorized Shades
33,Custom Fence & Pergola LLC,,(469) 337-9335,https://www.customfenceandpergola.com/,"105 Lone Elm Rd, Waxahachie, TX 75167, United States",Dallas,TX,5,59,0,unranked,Pool; Patio Covers
477,Custom Outdoor Trends,,(972) 722-3111,http://customoutdoortrends.com/,"2828 I-30 Suite 111, Mesquite, TX 75150, United States",Mesquite,TX,4.2,66,0,unranked,Pool; Patio Covers; Motorized Shades
124,Custom Pool Plastering,,(817) 562-2699,https://www.custompoolplastering.com/,"3230 Keller Hicks Rd, Fort Worth, TX 76244, United States",Keller,TX,4.6,20,0,unranked,Pool
145,Custom Pools By Brian,brian@custompoolsbybrian.com,(469) 307-3964,https://www.custompoolsbybrian.com/,"13895 Co Rd 548, Nevada, TX 75173, United States",Dallas,TX,5,34,0,unranked,Pool
345,"Custom Roofing Consulting and Construction - Frisco, TX",,(469) 469-4202,https://teamcustomus.com/,"16372 Creek Plum Rd, Frisco, TX 75033, United States",Frisco,TX,5,12,0,unranked,Patio Covers
1381,Custom Window Treatments,,(972) 554-0140,,"S Loop 12, Dallas, TX 75211, United States",Irving,TX,5,3,0,unranked,Motorized Shades
235,D&G Roof Systems,,(817) 696-8800,http://www.dgroofsystems.com/,"7505 Chapel Ave, Fort Worth, TX 76116, United States",Fort Worth,TX,5,69,0,unranked,Patio Covers
1520,D&J Development Inc,,(972) 224-1900,,"3016 N Interstate 35 East Service Rd, Lancaster, TX 75134, United States",Lancaster,TX,4.5,35,0,unranked,Motorized Shades
448,D's Pool Care Inc.,dallasdodson77@gmail.com,(817) 845-3533,http://www.wecleanpools.com/,"3611 Bentfield Pl, Arlington, TX 76016, United States",Arlington,TX,5,54,0,unranked,Pool
309,D. Bassett Roofing & Renovation,info@dbassettroofing.com,(817) 265-7444,https://www.dbassettroofing.com/,"7815 S Cooper St, Arlington, TX 76001, United States",Arlington,TX,4.8,152,0,unranked,Patio Covers; Motorized Shades
1174,DD Custom Contractors,ddavis.ddccontractors@gmail.com,(469) 644-6351,https://www.ddcustomcontractors.com/,"2601 Little Elm Pkwy #502, Little Elm, TX 75068, United States",Little Elm,TX,5,4,0,unranked,Patio Covers
42,DFW Custom Pool,info@dfwcustompool.com,(972) 943-4831,https://dfwcustompool.com/?utm_source=GMB&utm_medium=Maps&utm_campaign=GMB%20Maps,"550 Reserve St Ste 190, Southlake, TX 76092, United States",Southlake,TX,4.2,26,0,unranked,Pool; Patio Covers
51,DFW Custom Pool,info@dfwcustompool.com,(972) 943-4831,https://dfwcustompool.com/,"669 Airport Fwy, Hurst, TX 76053, United States",Colleyville,TX,4.4,31,0,unranked,Pool
218,DFW Elite Outdoors,,(214) 892-0341,https://dfweliteoutdoors.com/,"7300 State Hwy 121 Suite 330, McKinney, TX 75070, United States",Dallas,TX,5,13,0,unranked,Patio Covers
439,DFW Fence Contractor LLC,,(817) 886-0848,https://dfwfencecontractor.com/,"9972 Bison Ct, Fort Worth, TX 76244, United States",Fort Worth,TX,4.8,481,0,unranked,Pool
482,DFW Fiberglass Pool Renovations,,(469) 412-9362,http://dfwfiberglasspoolresurfacing.com/,"925 Buckeye Dr, Mesquite, TX 75181, United States",Mesquite,TX,5,74,0,unranked,Pool
36,DFW Outdoor Design & Construction,,(817) 618-9700,,"5750 Park Vista Cir Suite 100, Keller, TX 76244, United States",Southlake,TX,4.5,24,0,unranked,Pool; Patio Covers; Motorized Shades
1273,DFW Premium Roofing,,(817) 503-0625,https://www.dfwpremiumroofingandsolar.com/?utm_source=google&utm_medium=gbp&utm_campaign=maps,"1019 FM 5, Aledo, TX 76008, United States",Benbrook,TX,5,84,0,unranked,Patio Covers
157,DFW Retaining Walls and Pool Demolition LLC.,info@dfwpoolretainingwalls.com,(817) 993-9446,http://dfwpoolretainingwalls.com/,"5710 Hen House Rd, Fort Worth, TX 76244, United States",Arlington,TX,4.9,85,0,unranked,Pool
1249,DFW Roofing Replacement & Concrete,,(817) 727-4197,https://www.dfwroofingconcrete.com/,"681 N Saginaw Blvd #1123, Saginaw, TX 76179, United States",Saginaw,TX,,0,0,unranked,Patio Covers
355,DFW SHADES,dfwshades@yahoo.com,(817) 789-3414,http://www.dfwshades.com/,"Mail Box Only. We Come To You, 3515 Sycamore School Rd, Fort Worth, TX 76133, United States",Fort Worth,TX,4.7,15,0,unranked,Motorized Shades
181,DFW Siding & Patio,info@dfwsidingandpatio.com,(972) 564-6560,http://www.dfwsidingandpatio.com/,"110 Industrial Dr, Forney, TX 75126, United States",Dallas,TX,4.3,17,0,unranked,Patio Covers; Motorized Shades
1182,DKG Roofing Contractor LLC,,(940) 497-2833,https://dkgroofing.com/,"1523 Misty Glen, Corinth, TX 76210, United States",Corinth,TX,4.9,79,0,unranked,Patio Covers
250,DTX Construction,josh@dtxconstruction.net,(469) 820-3830,http://www.dtxroofing.com/,"1910 Pacific Ave #8005, Dallas, TX 75201, United States",Dallas,TX,4.9,200,0,unranked,Patio Covers
253,DW Construction Group LLC,,(972) 213-5496,https://dwcgeneralcontractor.com/,"1560 E Southlake Blvd Ste 100, Southlake, TX 76092, United States",Southlake,TX,5,26,0,unranked,Patio Covers
864,"Dad & Son Concrete, LLC",contact@dadandsonconcrete.com,(469) 340-4473,http://dadandsonconcrete.com/,"1568 E Henderson St, Cleburne, TX 76031, United States",Cleburne,TX,4.5,13,0,unranked,Patio Covers
1407,Dahl Designer Window Fashions,,(469) 338-3290,https://www.dahldwf.com/,"609 S Goliad St Unit 893, Rockwall, TX 75087, United States",Rockwall,TX,5,7,0,unranked,Motorized Shades
627,"Dal-Tex Glass & Screens, LLC",,(972) 285-5458,,"2309 Franklin Dr, Mesquite, TX 75150, United States",Mesquite,TX,4.9,108,0,unranked,Pool; Motorized Shades
951,Dalco Contractors & Roofing,brook@roofingdalco.com,(214) 632-7177,http://www.roofingdalco.com/,"1326 Ashbrook Dr, Grand Prairie, TX 75052, United States",Grand Prairie,TX,4.9,127,0,unranked,Patio Covers
1458,Dallas Home Exteriors Inc,,(972) 470-9991,,"3191 Medical Center Dr, McKinney, TX 75069, United States",McKinney,TX,5,1,0,unranked,Motorized Shades
156,Dallas Pergola Company,,(214) 624-7083,https://dallaspergolacompany.com/contact-us/,"516 Rockcreek Dr, DeSoto, TX 75115, United States",Arlington,TX,,0,0,unranked,Pool
1077,Dalrock Construction,info@dalrockconstruction.com,(214) 392-2846,http://dalrockconstruction.com/,"5106 Orchard Dr, Sachse, TX 75048, United States",Sachse,TX,5,11,0,unranked,Patio Covers
205,Dalton Construction & Outdoor Concepts,info@dalton-construction.com,(214) 930-5220,http://www.dalton-construction.com/?utm_campaign=gmb,"1500 Westlake Dr, Plano, TX 75075, United States",Plano,TX,4.9,45,0,unranked,Patio Covers; Motorized Shades
716,Daniel's Screen Services,,(239) 560-6594,https://www.screenservicebydaniel.com/,"1815 NE 1st Pl, Cape Coral, FL 33909, United States",Lancaster,TX,4.9,371,0,unranked,Pool
1316,Danny Bogart Roofing & Construction,kim@dannybogartroofing.com,(817) 558-4338,http://www.dannybogartroofing.com/,"1649 W Henderson St ste a, Cleburne, TX 76033, United States",Cleburne,TX,4.8,96,0,unranked,Patio Covers
268,David Martin & Son Roofing,david@davidmartinandsonroofing.com,(817) 236-9898,https://www.davidmartinandsonroofing.com/,"5200 Colleyville Blvd a, Colleyville, TX 76034, United States",Colleyville,TX,4.9,93,0,unranked,Patio Covers
178,Decathlon Construction,aterry@decathlonconstruction.com,(972) 530-3884,https://decathlonconstruction.com/?utm_source=google&utm_medium=organic&utm_campaign=graysonsky,"4900 Getha Ln, Sachse, TX 75048, United States",Dallas,TX,4.8,84,0,unranked,Patio Covers; Motorized Shades
734,Deck Masters,,(972) 422-3059,http://www.patioroofcovers.com/,"438 Black Rd, Van Alstyne, TX 75495, United States",Murphy,TX,4.7,98,0,unranked,Pool; Patio Covers
733,Deck Masters Patios (Wylie and Surrounding Area Location),kenny@deckmasterspatios.com,(214) 998-0996,http://www.deckmasterspatios.com/,"2909 Co Rd 601, Farmersville, TX 75442, United States",Wylie,TX,4.8,38,0,unranked,Pool; Patio Covers; Motorized Shades
71,DeckMasters,info@deckandpatiocovers.com,(817) 461-9661,http://deckandpatiocovers.com/?utm_source=Google&utm_medium=Organic&utm_campaign=Ad+Pages,"3644 W Pioneer Pkwy, Arlington, TX 76013, United States",Arlington,TX,4.4,65,0,unranked,Pool; Patio Covers; Motorized Shades
207,Decks Over Texas,gmcgyver44@yahoo.com,(469) 867-0144,http://www.decksovertexas.com/,"McKinney, TX 75069, United States",Plano,TX,5,4,0,unranked,Patio Covers
1479,"Decks and Outdoor Living Spaces, LLC... dba Gutter Helmet of Northeast Texas",gutterhelmet37@ymail.com,(903) 763-5053,http://www.decksandoutdoorlivingspaces.com/,"1067b TX-37, Quitman, TX 75783, United States",Lucas,TX,4.4,7,0,unranked,Motorized Shades
1507,Decor Specialist,,(817) 264-5114,http://www.decorspecialist.net/,"2100 Woodruff Rd, Cleburne, TX 76033, United States",Cleburne,TX,5,4,0,unranked,Motorized Shades
1369,Dee’s Shield Roofing LLC,deesshieldroofing@gmail.com,(469) 279-7439,http://www.dees-shield-roofing.com/,"7054 Wax Berry Dr, Dallas, TX 75249, United States",Duncanville,TX,5,11,0,unranked,Patio Covers
1468,Defender Spider Nets + Sun Shades,sales@defendermaterials.com,(214) 356-9076,https://defendermaterials.com/,"3319 Royal Ridge Dr, Rockwall, TX 75087, United States",Rockwall,TX,,0,0,unranked,Motorized Shades
302,"Deluxe Roofing and Construction, LLC",,(817) 893-5044,http://www.deluxeroofingdfw.com/,"8032 Main St, North Richland Hills, TX 76182, United States",North Richland Hills,TX,5,244,0,unranked,Pool; Patio Covers; Motorized Shades
523,Denton Pools Inc,,(940) 382-3334,https://dentonpools.com/,"1650 W Chapman Dr Ste #305, Sanger, TX 76266, United States",Denton,TX,3,2,0,unranked,Pool
1093,Designer Roofing,,(972) 644-6556,https://designerroofing.com/?utm_source=GMBlisting&utm_medium=organic,"199 N McKinley St, Prosper, TX 75078, United States",Prosper,TX,4.9,27,0,unranked,Patio Covers
1405,Designer Window Treatments,info@designerwindowtreatments.net,(972) 475-0328,http://www.designerwindowtreatments.net/,"5150 Gordon Smith Dr, Rowlett, TX 75088, United States",Rowlett,TX,,0,0,unranked,Motorized Shades
56,Diamond Pools Inc,office@diamondpoolstexas.com,(817) 304-7946,http://diamondpoolstexas.com/,"2163 Golden Heights Rd Suite 203, Fort Worth, TX 76177, United States",Keller,TX,3.8,26,0,unranked,Pool
481,Dickson Brothers Inc,onlinesales@dicksonbrothers.com,(972) 288-7537,http://www.dicksonbrothers.com/,"204 N Galloway Ave, Mesquite, TX 75149, United States",Mesquite,TX,4.5,372,0,unranked,Pool
288,Dimensional Pro Construction,info@dimensionalpro.com,(817) 308-4824,http://www.dimensionalpro.com/,"9738 Industrial Rd, Justin, TX 76247, United States",Keller,TX,5,159,0,unranked,Patio Covers
72,Direct Pools Texas,info@directpoolstx.com,(817) 723-0676,https://directpoolstx.com/,"423 Lillard Rd, Arlington, TX 76012, United States",Arlington,TX,4.9,31,0,unranked,Pool
444,Discount Pool Repair & Rnvtn,,(817) 689-1810,,"713 Ross Trail, Arlington, TX 76012, United States",Arlington,TX,4.8,47,0,unranked,Pool
1138,Discount Roofing,info@discountroofingllc.com,(214) 500-8787,https://www.discountroofingllc.com/,"2201 Spinks Rd #171, Flower Mound, TX 75022, United States",Flower Mound,TX,4.9,94,0,unranked,Patio Covers
928,Divine Property Mgmt & Construction,divineroofing222@gmail.com,(361) 585-6379,https://divineroofingtexas.com/,"3510 W Rochelle Rd, Irving, TX 75062, United States",Irving,TX,,0,0,unranked,Patio Covers
257,Dodd Roofing and Exteriors,info@doddroofs.com,(682) 364-6330,https://doddroofs.com/texas,"950 E State Hwy 114 Ste 160, Southlake, TX 76092, United States",Southlake,TX,4.8,24,0,unranked,Patio Covers
563,Dolce Pools,tyler@dolcepools.com,(817) 300-3606,http://www.dolcepools.com/,"10 Carrol Price Ct, Mansfield, TX 76063, United States",Mansfield,TX,5,39,0,unranked,Pool; Patio Covers
346,Domiza Roofing,,,,"9817 Carmel Valley Dr, Frisco, TX 75035, United States",Frisco,TX,5,4,0,unranked,Patio Covers
686,Double Eagle Fence,,(682) 282-6943,https://www.doubleeaglefence.com/?utm_campaign=GoogleMyBusiness,"1206 Oakmont Ct, Mansfield, TX 76063, United States",Mansfield,TX,5,64,0,unranked,Pool
35,Double T Screened Patios,info@doubletpatios.com,(469) 402-4647,https://doubletpatios.com/?utm_source=gmblisting&utm_medium=organic,"1922 Choate Pkwy Suite 116, Celina, TX 75009, United States",Dallas,TX,4.8,118,0,unranked,Pool
403,"Dream Blinds, Inc.",,(469) 739-5211,https://www.dreamblinds.com/,"101 E Park Blvd 6th Floor, Ste 18, Plano, TX 75074, United States",Plano,TX,5,7,0,unranked,Motorized Shades
509,Dreamcatchers Construction,pat@dreamcatchersconstruction.com,(254) 624-9044,http://www.dreamcatchersconstruction.com/,"191 Squire Loop, Belton, TX 76513, United States",Lucas,TX,4.6,18,0,unranked,Pool; Patio Covers
421,DropShade,,(888) 685-8450,https://www.dropshadetexas.com/,"14001 Distribution Way, Farmers Branch, TX 75234, United States",Dallas,TX,4.9,180,0,unranked,Motorized Shades
1052,Dugout Roofing,info@dugoutroofing.com,(888) 998-5713,https://www.dugoutroofing.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=8161236436607027112,"3021 Ridge Rd Suite 26, Rockwall, TX 75032, United States",Rockwall,TX,5,18,0,unranked,Patio Covers
328,Dwell Roofing & Exteriors,,(972) 994-6386,https://dwellroofing.com/,"2901 W Parker Rd Unit 864271, Plano, TX 75086, United States",Plano,TX,4.9,148,0,unranked,Patio Covers
1169,Dynamis Roofing Contractors,info@dynamisroofing.com,(469) 929-0145,https://dynamisroofing.com/,"5830 Granite Pkwy suite 100 369, Plano, TX 75024, United States",The Colony,TX,5,20,0,unranked,Patio Covers
1014,E&D Premier Roofing & Solar LLC,info@edpremierroofing.com,(469) 363-0187,http://edpremierroofing.com/?utm_source=gmb&utm_medium=referral,"3738 Dividend Dr, Garland, TX 75042, United States",Garland,TX,4.9,152,0,unranked,Patio Covers
1508,EAS Construction,,(682) 540-8953,https://easconstructiontx.com/,"709 E Willingham St, Cleburne, TX 76031, United States",Cleburne,TX,5,7,0,unranked,Motorized Shades
472,EAV Construction,eavconstructionllc@gmail.com,(972) 750-9887,http://eavconstruction.com/,"221 N 11th St, Garland, TX 75040, United States",Richardson,TX,5,20,0,unranked,Pool
1362,EDP Roofing,tony@edproofing.com,(972) 274-5277,https://edproofing.com/,"790 S Interstate 35 E, Lancaster, TX 75146, United States",DeSoto,TX,4.8,18,0,unranked,Patio Covers
